Timestamp,LatencyMs,Tick,Configuration
35.176,14.220,7347,Oculus Quest_Android
35.191,13.996,7350,Oculus Quest_Android
35.204,13.318,7353,Oculus Quest_Android
35.217,13.873,7356,Oculus Quest_Android
35.231,13.746,7360,Oculus Quest_Android
35.245,13.552,7363,Oculus Quest_Android
35.259,14.155,7366,Oculus Quest_Android
35.272,13.695,7370,Oculus Quest_Android
35.287,14.199,7373,Oculus Quest_Android
35.301,13.726,7376,Oculus Quest_Android
35.315,14.242,7380,Oculus Quest_Android
35.329,13.945,7383,Oculus Quest_Android
35.343,13.510,7386,Oculus Quest_Android
35.356,13.944,7390,Oculus Quest_Android
35.370,13.964,7393,Oculus Quest_Android
35.385,14.459,7397,Oculus Quest_Android
35.398,13.448,7400,Oculus Quest_Android
35.412,13.545,7403,Oculus Quest_Android
35.426,14.203,7406,Oculus Quest_Android
35.440,13.674,7410,Oculus Quest_Android
35.454,14.343,7413,Oculus Quest_Android
35.468,13.648,7416,Oculus Quest_Android
35.482,13.929,7420,Oculus Quest_Android
35.495,13.905,7423,Oculus Quest_Android
35.509,13.622,7426,Oculus Quest_Android
35.523,14.092,7430,Oculus Quest_Android
35.537,13.778,7433,Oculus Quest_Android
35.552,14.470,7437,Oculus Quest_Android
35.565,13.870,7440,Oculus Quest_Android
35.579,13.883,7443,Oculus Quest_Android
35.593,14.239,7447,Oculus Quest_Android
35.607,13.473,7450,Oculus Quest_Android
35.621,13.730,7453,Oculus Quest_Android
35.634,13.479,7456,Oculus Quest_Android
35.649,14.605,7460,Oculus Quest_Android
35.662,13.631,7463,Oculus Quest_Android
35.676,13.417,7466,Oculus Quest_Android
35.690,14.137,7470,Oculus Quest_Android
35.704,14.008,7473,Oculus Quest_Android
35.719,14.587,7477,Oculus Quest_Android
35.732,13.315,7480,Oculus Quest_Android
35.746,13.566,7483,Oculus Quest_Android
35.760,13.925,7486,Oculus Quest_Android
35.773,13.699,7490,Oculus Quest_Android
35.787,14.152,7493,Oculus Quest_Android
35.802,14.331,7497,Oculus Quest_Android
35.816,13.638,7500,Oculus Quest_Android
35.829,13.788,7503,Oculus Quest_Android
35.842,13.253,7506,Oculus Quest_Android
35.857,14.503,7510,Oculus Quest_Android
35.870,13.408,7513,Oculus Quest_Android
35.884,14.025,7516,Oculus Quest_Android
35.898,13.897,7520,Oculus Quest_Android
35.912,14.048,7523,Oculus Quest_Android
35.927,14.149,7526,Oculus Quest_Android
35.940,13.468,7530,Oculus Quest_Android
35.954,14.144,7533,Oculus Quest_Android
35.968,13.716,7536,Oculus Quest_Android
35.982,14.164,7540,Oculus Quest_Android
35.996,13.963,7543,Oculus Quest_Android
36.009,13.531,7546,Oculus Quest_Android
36.023,13.795,7550,Oculus Quest_Android
36.037,13.610,7553,Oculus Quest_Android
36.051,14.637,7556,Oculus Quest_Android
36.065,13.812,7560,Oculus Quest_Android
36.078,13.513,7563,Oculus Quest_Android
36.093,14.208,7566,Oculus Quest_Android
36.107,13.578,7570,Oculus Quest_Android
36.121,14.384,7573,Oculus Quest_Android
36.134,13.388,7576,Oculus Quest_Android
36.148,14.209,7580,Oculus Quest_Android
36.162,13.989,7583,Oculus Quest_Android
36.176,13.318,7586,Oculus Quest_Android
36.191,14.403,7590,Oculus Quest_Android
36.203,13.348,7593,Oculus Quest_Android
36.218,14.440,7596,Oculus Quest_Android
36.231,13.675,7600,Oculus Quest_Android
36.246,13.875,7603,Oculus Quest_Android
36.260,14.122,7606,Oculus Quest_Android
36.273,13.373,7610,Oculus Quest_Android
36.287,14.242,7613,Oculus Quest_Android
36.301,13.621,7616,Oculus Quest_Android
36.315,14.279,7620,Oculus Quest_Android
36.329,13.905,7623,Oculus Quest_Android
36.343,13.652,7626,Oculus Quest_Android
36.357,13.998,7630,Oculus Quest_Android
36.371,13.798,7633,Oculus Quest_Android
36.385,14.270,7637,Oculus Quest_Android
36.398,13.430,7640,Oculus Quest_Android
36.412,13.550,7643,Oculus Quest_Android
36.426,14.351,7646,Oculus Quest_Android
36.440,13.543,7650,Oculus Quest_Android
36.454,14.352,7653,Oculus Quest_Android
36.468,13.658,7656,Oculus Quest_Android
36.481,13.924,7660,Oculus Quest_Android
36.496,14.025,7663,Oculus Quest_Android
36.509,13.551,7666,Oculus Quest_Android
36.524,14.240,7670,Oculus Quest_Android
36.537,13.516,7673,Oculus Quest_Android
36.551,14.364,7676,Oculus Quest_Android
36.565,13.748,7680,Oculus Quest_Android
36.579,13.664,7683,Oculus Quest_Android
36.593,14.222,7686,Oculus Quest_Android
36.607,13.657,7690,Oculus Quest_Android
36.621,14.176,7693,Oculus Quest_Android
36.634,13.895,7696,Oculus Quest_Android
36.649,13.863,7700,Oculus Quest_Android
36.662,14.053,7703,Oculus Quest_Android
36.676,13.380,7706,Oculus Quest_Android
36.690,13.987,7710,Oculus Quest_Android
36.704,13.655,7713,Oculus Quest_Android
36.718,14.406,7716,Oculus Quest_Android
36.732,13.738,7720,Oculus Quest_Android
36.746,13.613,7723,Oculus Quest_Android
36.759,14.049,7726,Oculus Quest_Android
36.773,13.717,7730,Oculus Quest_Android
36.788,14.355,7733,Oculus Quest_Android
36.801,13.436,7736,Oculus Quest_Android
36.815,14.169,7740,Oculus Quest_Android
36.829,14.156,7743,Oculus Quest_Android
36.843,13.550,7746,Oculus Quest_Android
36.857,13.950,7750,Oculus Quest_Android
36.870,13.423,7753,Oculus Quest_Android
36.884,14.250,7756,Oculus Quest_Android
36.898,13.912,7760,Oculus Quest_Android
36.912,13.637,7763,Oculus Quest_Android
36.926,14.235,7766,Oculus Quest_Android
36.939,13.474,7770,Oculus Quest_Android
36.954,14.147,7773,Oculus Quest_Android
36.968,13.618,7776,Oculus Quest_Android
36.982,14.411,7780,Oculus Quest_Android
36.996,13.847,7783,Oculus Quest_Android
37.009,13.496,7786,Oculus Quest_Android
37.023,13.801,7790,Oculus Quest_Android
37.037,13.695,7793,Oculus Quest_Android
37.052,15.142,7797,Oculus Quest_Android
37.065,13.036,7800,Oculus Quest_Android
37.079,13.866,7803,Oculus Quest_Android
37.093,14.161,7806,Oculus Quest_Android
37.106,13.611,7810,Oculus Quest_Android
37.121,14.349,7813,Oculus Quest_Android
37.134,13.385,7816,Oculus Quest_Android
37.149,14.242,7820,Oculus Quest_Android
37.162,13.910,7823,Oculus Quest_Android
37.176,13.271,7826,Oculus Quest_Android
37.190,14.277,7830,Oculus Quest_Android
37.203,13.549,7833,Oculus Quest_Android
37.217,14.168,7836,Oculus Quest_Android
37.231,13.834,7840,Oculus Quest_Android
37.245,13.622,7843,Oculus Quest_Android
37.260,14.763,7847,Oculus Quest_Android
37.273,13.253,7850,Oculus Quest_Android
37.287,13.941,7853,Oculus Quest_Android
37.300,13.641,7856,Oculus Quest_Android
37.315,14.215,7860,Oculus Quest_Android
37.329,13.866,7863,Oculus Quest_Android
37.342,13.402,7866,Oculus Quest_Android
37.357,14.321,7870,Oculus Quest_Android
37.370,13.771,7873,Oculus Quest_Android
37.384,14.210,7876,Oculus Quest_Android
37.398,13.554,7880,Oculus Quest_Android
37.412,13.637,7883,Oculus Quest_Android
37.426,14.009,7886,Oculus Quest_Android
37.439,13.767,7890,Oculus Quest_Android
37.454,14.561,7893,Oculus Quest_Android
37.467,13.581,7896,Oculus Quest_Android
37.481,13.703,7900,Oculus Quest_Android
37.495,13.828,7903,Oculus Quest_Android
37.508,13.627,7906,Oculus Quest_Android
37.523,14.196,7910,Oculus Quest_Android
37.536,13.600,7913,Oculus Quest_Android
37.552,14.645,7916,Oculus Quest_Android
37.565,13.447,7920,Oculus Quest_Android
37.579,13.966,7923,Oculus Quest_Android
37.593,14.266,7926,Oculus Quest_Android
37.606,13.446,7930,Oculus Quest_Android
37.620,14.098,7933,Oculus Quest_Android
37.634,13.606,7936,Oculus Quest_Android
37.649,14.294,7940,Oculus Quest_Android
37.662,13.895,7943,Oculus Quest_Android
37.676,13.605,7946,Oculus Quest_Android
37.690,13.934,7950,Oculus Quest_Android
37.704,13.726,7953,Oculus Quest_Android
37.718,14.452,7956,Oculus Quest_Android
37.732,13.593,7960,Oculus Quest_Android
37.745,13.443,7963,Oculus Quest_Android
37.759,14.179,7966,Oculus Quest_Android
37.773,13.876,7970,Oculus Quest_Android
37.787,14.099,7973,Oculus Quest_Android
37.801,13.951,7976,Oculus Quest_Android
37.815,13.602,7980,Oculus Quest_Android
37.829,13.786,7983,Oculus Quest_Android
37.843,13.853,7986,Oculus Quest_Android
37.857,14.316,7990,Oculus Quest_Android
37.870,13.245,7993,Oculus Quest_Android
37.884,14.276,7996,Oculus Quest_Android
37.898,13.591,8000,Oculus Quest_Android
37.911,13.665,8003,Oculus Quest_Android
37.926,14.193,8006,Oculus Quest_Android
37.939,13.751,8010,Oculus Quest_Android
37.954,14.235,8013,Oculus Quest_Android
37.967,13.560,8016,Oculus Quest_Android
37.981,14.202,8020,Oculus Quest_Android
37.995,14.155,8023,Oculus Quest_Android
38.009,13.393,8026,Oculus Quest_Android
38.023,14.203,8030,Oculus Quest_Android
38.037,13.888,8033,Oculus Quest_Android
38.052,14.384,8036,Oculus Quest_Android
38.065,13.331,8040,Oculus Quest_Android
38.078,13.464,8043,Oculus Quest_Android
38.093,14.774,8046,Oculus Quest_Android
38.106,13.053,8050,Oculus Quest_Android
38.121,14.621,8053,Oculus Quest_Android
38.134,13.452,8056,Oculus Quest_Android
38.148,13.824,8060,Oculus Quest_Android
38.161,13.818,8063,Oculus Quest_Android
38.175,13.276,8066,Oculus Quest_Android
38.189,14.316,8070,Oculus Quest_Android
38.203,13.813,8073,Oculus Quest_Android
38.217,14.198,8076,Oculus Quest_Android
38.231,13.949,8080,Oculus Quest_Android
38.245,13.798,8083,Oculus Quest_Android
38.259,14.175,8086,Oculus Quest_Android
38.272,13.689,8090,Oculus Quest_Android
38.287,14.015,8093,Oculus Quest_Android
38.300,13.785,8096,Oculus Quest_Android
38.315,14.086,8100,Oculus Quest_Android
38.329,13.957,8103,Oculus Quest_Android
38.342,13.649,8106,Oculus Quest_Android
38.356,14.253,8110,Oculus Quest_Android
38.370,13.627,8113,Oculus Quest_Android
38.384,14.142,8116,Oculus Quest_Android
38.398,13.802,8120,Oculus Quest_Android
38.412,13.668,8123,Oculus Quest_Android
38.426,14.031,8126,Oculus Quest_Android
38.440,13.868,8130,Oculus Quest_Android
38.454,14.015,8133,Oculus Quest_Android
38.467,13.688,8136,Oculus Quest_Android
38.482,14.111,8140,Oculus Quest_Android
38.495,13.845,8143,Oculus Quest_Android
38.509,13.670,8146,Oculus Quest_Android
38.523,14.115,8150,Oculus Quest_Android
38.537,13.664,8153,Oculus Quest_Android
38.551,14.079,8156,Oculus Quest_Android
38.565,13.855,8160,Oculus Quest_Android
38.578,13.864,8163,Oculus Quest_Android
38.593,14.097,8166,Oculus Quest_Android
38.606,13.661,8170,Oculus Quest_Android
38.621,14.038,8173,Oculus Quest_Android
38.633,13.518,8176,Oculus Quest_Android
38.648,14.258,8180,Oculus Quest_Android
38.662,13.972,8183,Oculus Quest_Android
38.675,13.343,8186,Oculus Quest_Android
38.690,14.575,8190,Oculus Quest_Android
38.703,13.241,8193,Oculus Quest_Android
38.717,14.240,8196,Oculus Quest_Android
38.731,14.117,8200,Oculus Quest_Android
38.745,13.502,8203,Oculus Quest_Android
38.759,13.950,8206,Oculus Quest_Android
38.772,13.614,8210,Oculus Quest_Android
38.786,14.137,8213,Oculus Quest_Android
38.801,13.940,8216,Oculus Quest_Android
38.815,13.966,8220,Oculus Quest_Android
38.829,13.980,8223,Oculus Quest_Android
38.842,13.547,8226,Oculus Quest_Android
38.856,14.188,8230,Oculus Quest_Android
38.870,13.737,8233,Oculus Quest_Android
38.884,14.235,8236,Oculus Quest_Android
38.898,13.484,8240,Oculus Quest_Android
38.912,14.174,8243,Oculus Quest_Android
38.926,13.967,8246,Oculus Quest_Android
38.939,13.387,8250,Oculus Quest_Android
38.954,14.265,8253,Oculus Quest_Android
38.967,13.813,8256,Oculus Quest_Android
38.981,14.008,8260,Oculus Quest_Android
38.994,13.350,8263,Oculus Quest_Android
39.008,13.795,8266,Oculus Quest_Android
39.023,14.699,8270,Oculus Quest_Android
39.037,13.438,8273,Oculus Quest_Android
39.052,15.001,8277,Oculus Quest_Android
39.065,13.309,8280,Oculus Quest_Android
39.078,13.510,8283,Oculus Quest_Android
39.093,14.031,8287,Oculus Quest_Android
39.106,13.766,8290,Oculus Quest_Android
39.120,13.961,8293,Oculus Quest_Android
39.134,13.803,8297,Oculus Quest_Android
39.148,13.853,8300,Oculus Quest_Android
39.162,13.965,8303,Oculus Quest_Android
39.176,13.694,8307,Oculus Quest_Android
39.190,14.264,8310,Oculus Quest_Android
39.204,13.672,8313,Oculus Quest_Android
39.217,14.004,8317,Oculus Quest_Android
39.231,13.645,8320,Oculus Quest_Android
39.245,13.879,8323,Oculus Quest_Android
39.259,14.146,8327,Oculus Quest_Android
39.273,13.646,8330,Oculus Quest_Android
39.287,14.035,8334,Oculus Quest_Android
39.300,13.849,8337,Oculus Quest_Android
39.315,14.297,8340,Oculus Quest_Android
39.329,13.856,8344,Oculus Quest_Android
39.343,13.692,8347,Oculus Quest_Android
39.357,14.574,8351,Oculus Quest_Android
39.371,13.903,8354,Oculus Quest_Android
39.384,13.234,8357,Oculus Quest_Android
39.398,13.638,8361,Oculus Quest_Android
39.412,13.699,8364,Oculus Quest_Android
39.425,14.170,8367,Oculus Quest_Android
39.439,13.641,8371,Oculus Quest_Android
39.454,14.490,8374,Oculus Quest_Android
39.468,13.750,8377,Oculus Quest_Android
39.482,13.893,8381,Oculus Quest_Android
39.496,14.060,8384,Oculus Quest_Android
39.509,13.622,8388,Oculus Quest_Android
39.524,14.599,8391,Oculus Quest_Android
39.537,13.155,8394,Oculus Quest_Android
39.552,14.391,8398,Oculus Quest_Android
39.565,13.537,8401,Oculus Quest_Android
39.578,13.444,8404,Oculus Quest_Android
39.592,14.182,8408,Oculus Quest_Android
39.606,13.404,8411,Oculus Quest_Android
39.621,14.536,8414,Oculus Quest_Android
39.634,13.285,8418,Oculus Quest_Android
39.648,14.250,8421,Oculus Quest_Android
39.662,13.935,8425,Oculus Quest_Android
39.675,13.426,8428,Oculus Quest_Android
39.690,14.116,8431,Oculus Quest_Android
39.703,13.782,8435,Oculus Quest_Android
39.718,14.513,8438,Oculus Quest_Android
39.732,13.676,8441,Oculus Quest_Android
39.745,13.567,8445,Oculus Quest_Android
39.760,14.366,8448,Oculus Quest_Android
39.773,13.274,8451,Oculus Quest_Android
39.787,14.101,8455,Oculus Quest_Android
39.801,13.954,8458,Oculus Quest_Android
39.814,13.669,8461,Oculus Quest_Android
39.828,13.877,8465,Oculus Quest_Android
39.842,13.474,8468,Oculus Quest_Android
39.857,14.804,8472,Oculus Quest_Android
39.870,13.586,8475,Oculus Quest_Android
39.884,13.998,8478,Oculus Quest_Android
39.898,13.711,8482,Oculus Quest_Android
39.912,13.653,8485,Oculus Quest_Android
39.926,14.327,8489,Oculus Quest_Android
39.940,13.474,8492,Oculus Quest_Android
39.954,14.221,8495,Oculus Quest_Android
39.967,13.625,8499,Oculus Quest_Android
39.984,14.158,8502,Oculus Quest_Android
39.995,13.932,8505,Oculus Quest_Android
40.009,13.281,8509,Oculus Quest_Android
40.023,14.017,8512,Oculus Quest_Android
40.036,13.916,8515,Oculus Quest_Android
40.051,14.220,8519,Oculus Quest_Android
40.065,13.903,8522,Oculus Quest_Android
40.078,13.374,8525,Oculus Quest_Android
40.092,14.353,8529,Oculus Quest_Android
40.105,13.317,8532,Oculus Quest_Android
40.121,14.883,8536,Oculus Quest_Android
40.133,13.101,8539,Oculus Quest_Android
40.148,13.941,8542,Oculus Quest_Android
40.162,14.089,8546,Oculus Quest_Android
40.176,13.962,8549,Oculus Quest_Android
40.190,13.919,8552,Oculus Quest_Android
40.203,13.814,8556,Oculus Quest_Android
40.218,14.217,8559,Oculus Quest_Android
40.231,13.643,8563,Oculus Quest_Android
40.245,13.626,8566,Oculus Quest_Android
40.260,14.675,8569,Oculus Quest_Android
40.273,13.091,8573,Oculus Quest_Android
40.287,14.061,8576,Oculus Quest_Android
40.299,12.915,8579,Oculus Quest_Android
40.314,14.363,8583,Oculus Quest_Android
40.328,13.818,8586,Oculus Quest_Android
40.341,13.722,8589,Oculus Quest_Android
40.356,14.152,8593,Oculus Quest_Android
40.370,13.988,8596,Oculus Quest_Android
40.384,14.518,8600,Oculus Quest_Android
40.397,13.600,8603,Oculus Quest_Android
40.411,13.550,8606,Oculus Quest_Android
40.425,14.104,8610,Oculus Quest_Android
40.439,13.924,8613,Oculus Quest_Android
40.453,13.956,8616,Oculus Quest_Android
40.467,13.730,8620,Oculus Quest_Android
40.481,13.920,8623,Oculus Quest_Android
40.495,14.291,8627,Oculus Quest_Android
40.509,13.497,8630,Oculus Quest_Android
40.523,14.144,8633,Oculus Quest_Android
40.536,14.005,8637,Oculus Quest_Android
40.551,14.265,8640,Oculus Quest_Android
40.565,13.597,8643,Oculus Quest_Android
40.578,13.541,8647,Oculus Quest_Android
40.592,14.245,8650,Oculus Quest_Android
40.606,13.596,8653,Oculus Quest_Android
40.620,13.983,8657,Oculus Quest_Android
40.634,13.691,8660,Oculus Quest_Android
40.648,14.184,8664,Oculus Quest_Android
40.662,13.868,8667,Oculus Quest_Android
40.675,13.677,8670,Oculus Quest_Android
40.690,14.184,8674,Oculus Quest_Android
40.703,13.800,8677,Oculus Quest_Android
40.717,14.234,8680,Oculus Quest_Android
40.731,13.829,8684,Oculus Quest_Android
40.745,13.548,8687,Oculus Quest_Android
40.759,14.096,8691,Oculus Quest_Android
40.772,13.560,8694,Oculus Quest_Android
40.787,14.484,8697,Oculus Quest_Android
40.801,13.548,8701,Oculus Quest_Android
40.815,13.847,8704,Oculus Quest_Android
40.828,14.011,8707,Oculus Quest_Android
40.842,13.539,8711,Oculus Quest_Android
40.856,14.275,8714,Oculus Quest_Android
40.870,13.581,8717,Oculus Quest_Android
40.884,14.169,8721,Oculus Quest_Android
40.898,13.786,8724,Oculus Quest_Android
40.912,13.955,8728,Oculus Quest_Android
40.926,14.034,8731,Oculus Quest_Android
40.939,13.568,8734,Oculus Quest_Android
40.953,14.034,8738,Oculus Quest_Android
40.967,13.578,8741,Oculus Quest_Android
40.982,14.453,8744,Oculus Quest_Android
40.996,13.909,8748,Oculus Quest_Android
41.009,13.498,8751,Oculus Quest_Android
41.023,14.006,8754,Oculus Quest_Android
41.037,14.129,8758,Oculus Quest_Android
41.053,15.072,8762,Oculus Quest_Android
41.066,13.000,8765,Oculus Quest_Android
41.079,13.194,8768,Oculus Quest_Android
41.092,14.059,8771,Oculus Quest_Android
41.106,13.451,8775,Oculus Quest_Android
41.121,15.099,8778,Oculus Quest_Android
41.134,12.559,8781,Oculus Quest_Android
41.148,13.831,8785,Oculus Quest_Android
41.162,14.004,8788,Oculus Quest_Android
41.176,13.910,8791,Oculus Quest_Android
41.190,14.219,8795,Oculus Quest_Android
41.204,13.818,8798,Oculus Quest_Android
41.218,14.294,8802,Oculus Quest_Android
41.231,13.108,8805,Oculus Quest_Android
41.245,14.296,8808,Oculus Quest_Android
41.258,13.165,8812,Oculus Quest_Android
41.272,14.061,8815,Oculus Quest_Android
41.286,13.537,8818,Oculus Quest_Android
41.300,14.332,8822,Oculus Quest_Android
41.314,13.742,8825,Oculus Quest_Android
41.328,14.227,8828,Oculus Quest_Android
41.342,13.561,8832,Oculus Quest_Android
41.357,14.530,8835,Oculus Quest_Android
41.370,13.916,8839,Oculus Quest_Android
41.384,13.619,8842,Oculus Quest_Android
41.397,13.681,8845,Oculus Quest_Android
41.412,13.899,8849,Oculus Quest_Android
41.425,13.949,8852,Oculus Quest_Android
41.439,13.711,8855,Oculus Quest_Android
41.453,14.123,8859,Oculus Quest_Android
41.467,13.921,8862,Oculus Quest_Android
41.481,13.661,8865,Oculus Quest_Android
41.495,14.071,8869,Oculus Quest_Android
41.509,13.559,8872,Oculus Quest_Android
41.523,14.380,8876,Oculus Quest_Android
41.536,13.438,8879,Oculus Quest_Android
41.550,14.092,8882,Oculus Quest_Android
41.564,13.948,8886,Oculus Quest_Android
41.578,13.833,8889,Oculus Quest_Android
41.592,14.526,8893,Oculus Quest_Android
41.606,13.274,8896,Oculus Quest_Android
41.620,14.000,8899,Oculus Quest_Android
41.634,13.898,8903,Oculus Quest_Android
41.648,13.943,8906,Oculus Quest_Android
41.662,14.050,8909,Oculus Quest_Android
41.675,13.588,8913,Oculus Quest_Android
41.690,14.069,8916,Oculus Quest_Android
41.703,13.478,8919,Oculus Quest_Android
41.717,14.327,8923,Oculus Quest_Android
41.731,13.769,8926,Oculus Quest_Android
41.745,13.634,8929,Oculus Quest_Android
41.759,14.253,8933,Oculus Quest_Android
41.773,13.596,8936,Oculus Quest_Android
41.787,13.961,8940,Oculus Quest_Android
41.801,14.174,8943,Oculus Quest_Android
41.814,13.875,8946,Oculus Quest_Android
41.828,13.734,8950,Oculus Quest_Android
41.842,13.760,8953,Oculus Quest_Android
41.856,14.189,8956,Oculus Quest_Android
41.870,13.604,8960,Oculus Quest_Android
41.884,14.177,8963,Oculus Quest_Android
41.897,13.707,8967,Oculus Quest_Android
41.912,14.652,8970,Oculus Quest_Android
41.927,14.345,8974,Oculus Quest_Android
41.940,13.034,8977,Oculus Quest_Android
41.953,14.056,8980,Oculus Quest_Android
41.967,12.951,8983,Oculus Quest_Android
41.980,13.661,8987,Oculus Quest_Android
41.994,14.231,8990,Oculus Quest_Android
42.008,13.534,8993,Oculus Quest_Android
42.022,14.124,8997,Oculus Quest_Android
42.036,13.736,9000,Oculus Quest_Android
42.050,14.340,9004,Oculus Quest_Android
42.064,13.813,9007,Oculus Quest_Android
42.078,13.758,9010,Oculus Quest_Android
42.092,14.071,9014,Oculus Quest_Android
42.105,13.855,9017,Oculus Quest_Android
42.120,13.833,9020,Oculus Quest_Android
42.134,14.009,9024,Oculus Quest_Android
42.148,13.803,9027,Oculus Quest_Android
42.161,14.027,9030,Oculus Quest_Android
42.175,13.659,9034,Oculus Quest_Android
42.189,14.063,9037,Oculus Quest_Android
42.203,13.734,9041,Oculus Quest_Android
42.217,14.123,9044,Oculus Quest_Android
42.231,14.121,9047,Oculus Quest_Android
42.245,13.668,9051,Oculus Quest_Android
42.259,14.530,9054,Oculus Quest_Android
42.273,13.295,9057,Oculus Quest_Android
42.287,14.019,9061,Oculus Quest_Android
42.300,13.587,9064,Oculus Quest_Android
42.314,14.025,9068,Oculus Quest_Android
42.328,13.900,9071,Oculus Quest_Android
42.342,13.670,9074,Oculus Quest_Android
42.356,14.079,9078,Oculus Quest_Android
42.370,13.885,9081,Oculus Quest_Android
42.384,14.223,9084,Oculus Quest_Android
42.397,13.198,9088,Oculus Quest_Android
42.411,13.827,9091,Oculus Quest_Android
42.425,14.249,9094,Oculus Quest_Android
42.439,13.995,9098,Oculus Quest_Android
42.455,15.196,9102,Oculus Quest_Android
42.469,13.799,9105,Oculus Quest_Android
42.480,12.320,9108,Oculus Quest_Android
42.494,13.764,9111,Oculus Quest_Android
42.508,13.627,9114,Oculus Quest_Android
42.522,14.124,9118,Oculus Quest_Android
42.536,13.778,9121,Oculus Quest_Android
42.550,14.122,9125,Oculus Quest_Android
42.564,14.040,9128,Oculus Quest_Android
42.578,13.807,9131,Oculus Quest_Android
42.592,14.292,9135,Oculus Quest_Android
42.606,13.505,9138,Oculus Quest_Android
42.620,14.249,9142,Oculus Quest_Android
42.633,13.570,9145,Oculus Quest_Android
42.648,14.250,9148,Oculus Quest_Android
42.661,13.900,9152,Oculus Quest_Android
42.675,13.486,9155,Oculus Quest_Android
42.689,14.330,9158,Oculus Quest_Android
42.703,13.425,9162,Oculus Quest_Android
42.717,14.290,9165,Oculus Quest_Android
42.731,13.736,9169,Oculus Quest_Android
42.744,13.676,9172,Oculus Quest_Android
42.759,14.346,9175,Oculus Quest_Android
42.772,13.568,9179,Oculus Quest_Android
42.787,13.972,9182,Oculus Quest_Android
42.800,14.033,9185,Oculus Quest_Android
42.814,13.964,9189,Oculus Quest_Android
42.829,14.226,9192,Oculus Quest_Android
42.842,13.430,9195,Oculus Quest_Android
42.857,14.277,9199,Oculus Quest_Android
42.870,13.706,9202,Oculus Quest_Android
42.885,14.532,9206,Oculus Quest_Android
42.898,13.741,9209,Oculus Quest_Android
42.912,13.154,9212,Oculus Quest_Android
42.926,13.897,9216,Oculus Quest_Android
42.940,13.755,9219,Oculus Quest_Android
42.953,14.125,9222,Oculus Quest_Android
42.967,13.708,9226,Oculus Quest_Android
42.982,14.152,9229,Oculus Quest_Android
42.995,13.831,9233,Oculus Quest_Android
43.009,13.510,9236,Oculus Quest_Android
43.023,14.055,9239,Oculus Quest_Android
43.037,14.094,9243,Oculus Quest_Android
43.051,14.391,9246,Oculus Quest_Android
43.065,13.530,9249,Oculus Quest_Android
43.078,13.210,9253,Oculus Quest_Android
43.092,14.112,9256,Oculus Quest_Android
43.106,13.886,9259,Oculus Quest_Android
43.120,14.355,9263,Oculus Quest_Android
43.134,13.550,9266,Oculus Quest_Android
43.148,13.882,9269,Oculus Quest_Android
43.162,13.899,9273,Oculus Quest_Android
43.175,13.608,9276,Oculus Quest_Android
43.190,14.170,9279,Oculus Quest_Android
43.203,13.619,9283,Oculus Quest_Android
43.217,14.257,9286,Oculus Quest_Android
43.231,13.789,9289,Oculus Quest_Android
43.245,13.723,9293,Oculus Quest_Android
43.259,14.155,9296,Oculus Quest_Android
43.273,13.900,9299,Oculus Quest_Android
43.287,13.781,9303,Oculus Quest_Android
43.300,13.685,9306,Oculus Quest_Android
43.315,14.451,9309,Oculus Quest_Android
43.329,13.630,9313,Oculus Quest_Android
43.342,13.534,9316,Oculus Quest_Android
43.356,14.181,9319,Oculus Quest_Android
43.370,13.817,9323,Oculus Quest_Android
43.384,14.426,9326,Oculus Quest_Android
43.398,13.619,9329,Oculus Quest_Android
43.412,13.500,9333,Oculus Quest_Android
43.426,14.058,9336,Oculus Quest_Android
43.439,13.703,9339,Oculus Quest_Android
43.454,14.535,9343,Oculus Quest_Android
43.467,13.375,9346,Oculus Quest_Android
43.481,13.873,9349,Oculus Quest_Android
43.495,13.976,9353,Oculus Quest_Android
43.509,13.593,9356,Oculus Quest_Android
43.523,14.499,9359,Oculus Quest_Android
43.536,13.256,9363,Oculus Quest_Android
43.551,14.427,9366,Oculus Quest_Android
43.565,13.644,9369,Oculus Quest_Android
43.579,13.906,9373,Oculus Quest_Android
43.592,13.968,9376,Oculus Quest_Android
43.606,13.597,9379,Oculus Quest_Android
43.620,14.038,9383,Oculus Quest_Android
43.634,13.750,9386,Oculus Quest_Android
43.648,14.349,9389,Oculus Quest_Android
43.662,13.796,9393,Oculus Quest_Android
43.675,13.435,9396,Oculus Quest_Android
43.690,14.120,9399,Oculus Quest_Android
43.703,13.645,9403,Oculus Quest_Android
43.717,14.644,9406,Oculus Quest_Android
43.732,13.903,9409,Oculus Quest_Android
43.745,13.195,9413,Oculus Quest_Android
43.759,14.196,9416,Oculus Quest_Android
43.773,14.312,9419,Oculus Quest_Android
43.787,13.617,9423,Oculus Quest_Android
43.801,13.626,9426,Oculus Quest_Android
43.814,13.897,9429,Oculus Quest_Android
43.828,14.008,9433,Oculus Quest_Android
43.842,13.310,9436,Oculus Quest_Android
43.856,14.280,9439,Oculus Quest_Android
43.869,13.532,9443,Oculus Quest_Android
43.883,14.090,9446,Oculus Quest_Android
43.897,14.002,9449,Oculus Quest_Android
43.911,13.707,9453,Oculus Quest_Android
43.925,14.066,9456,Oculus Quest_Android
43.939,13.904,9459,Oculus Quest_Android
43.953,13.873,9463,Oculus Quest_Android
43.968,14.183,9466,Oculus Quest_Android
43.982,14.325,9469,Oculus Quest_Android
